user,timestamp,algorithm,recommendations
6044,2020-01-13 23:35:32.821889,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5822,2020-01-13 23:37:51.432144,CFItemItem.CFItemItem,"[3171, 1025, 734, 106, 1306, 91, 3063, 153, 94, 97, 131, 98, 3275, 167, 175, 173, 114]"
5822,2020-01-13 23:38:17.828824,CFItemItem.CFItemItem,"[3171, 1025, 734, 106, 1306, 91, 3063, 153, 94, 97, 131, 98, 3275, 167, 175, 173, 114]"
4770,2020-01-13 23:41:39.029136,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-13 23:45:02.115906,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6053,2020-01-13 23:49:41.873517,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6054,2020-01-13 23:57:55.954357,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-13 23:59:57.310034,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6055,2020-01-14 00:05:29.165201,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5946,2020-01-14 00:14:26.920933,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5878,2020-01-14 00:14:34.646787,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5946,2020-01-14 00:14:38.389800,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6056,2020-01-14 00:18:30.635440,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6056,2020-01-14 00:18:41.243206,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6056,2020-01-14 00:19:03.648375,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114, 734, 82, 1025, 171, 847, 2992, 3171, 153, 439, 83, 2062]"
6056,2020-01-14 00:19:17.965318,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114, 734, 82, 1025, 171, 847, 2992, 3171, 153, 439, 83, 2062, 107, 3165, 217, 278, 90, 159, 1811, 2315, 3029, 2978, 890, 2870]"
6056,2020-01-14 00:19:30.162113,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114, 734, 82, 1025, 171, 847, 2992, 3171, 153, 439, 83, 2062, 107, 3165, 217, 278, 90, 159, 1811, 2315, 3029, 2978, 890, 2870, 1306, 1401, 87, 140, 3063, 1400, 671, 3057, 3055, 2752]"
6056,2020-01-14 00:20:35.658570,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 00:32:39.238403,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5979,2020-01-14 00:37:53.269425,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5946,2020-01-14 00:41:18.177856,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:41:26.977355,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:42:30.215674,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:42:42.772162,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5979,2020-01-14 00:44:21.392900,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5979,2020-01-14 00:45:10.517106,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6049,2020-01-14 00:46:03.910747,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:46:24.057378,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:46:43.779958,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:47:22.568969,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:47:35.650648,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5960,2020-01-14 00:47:56.788253,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:48:21.044352,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5979,2020-01-14 00:50:05.678209,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6049,2020-01-14 00:50:43.528216,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5946,2020-01-14 00:50:46.346654,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5946,2020-01-14 00:50:54.451383,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6049,2020-01-14 00:51:01.611341,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5979,2020-01-14 00:51:09.091698,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5996,2020-01-14 00:51:31.378678,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5543,2020-01-14 01:26:42.854619,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 114]"
5948,2020-01-14 01:29:44.065677,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5983,2020-01-14 01:41:37.963836,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5836,2020-01-14 01:41:44.795784,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5983,2020-01-14 01:42:16.184434,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6049,2020-01-14 01:42:20.596534,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5986,2020-01-14 01:42:21.806516,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5986,2020-01-14 01:43:48.130212,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 01:45:23.966351,PopularityBased.PopularityBased,"[115, 172, 98, 734, 1025, 171, 847, 2992, 3171, 439, 2062, 3165]"
4770,2020-01-14 01:49:01.562667,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 01:50:11.976298,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5323,2020-01-14 01:50:27.773831,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 01:59:24.915633,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 02:07:40.371957,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 02:15:49.254061,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 02:21:43.208098,PopularityBased.PopularityBased,"[115, 172, 98, 734, 1025, 171, 847, 2992, 3171, 439, 2062, 3165]"
4770,2020-01-14 02:21:49.642607,PopularityBased.PopularityBased,"[115, 172, 98, 734, 1025, 171, 847, 2992, 3171, 439, 2062, 3165]"
6057,2020-01-14 02:33:21.485359,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6057,2020-01-14 02:34:04.938822,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 02:34:14.339096,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6057,2020-01-14 02:35:34.731985,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 02:42:07.222942,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 02:49:16.956078,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6057,2020-01-14 02:50:30.245246,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4475,2020-01-14 03:25:26.210168,SVD.SVD,"[1306, 671, 87, 890, 827, 3063, 2978, 3171, 2315, 140, 2992, 3165]"
4475,2020-01-14 03:25:47.718164,SVD.SVD,"[1306, 671, 87, 890, 827, 3063, 2978, 3171, 2315, 140, 2992, 3165]"
4770,2020-01-14 03:28:33.189669,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 03:30:43.190652,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4475,2020-01-14 03:37:40.733744,SVD.SVD,"[1306, 671, 87, 890, 827, 3063, 2978, 3171, 2315, 140, 2992, 3165]"
6058,2020-01-14 03:42:38.484294,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 03:55:40.713721,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:03:17.576728,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:03:58.261645,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:07:18.451964,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:14:00.508076,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:17:10.689805,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:17:43.176100,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 04:19:03.019039,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6059,2020-01-14 04:53:46.480052,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6059,2020-01-14 04:54:04.652856,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6059,2020-01-14 04:54:24.662220,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4782,2020-01-14 07:19:27.956516,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
522,2020-01-14 07:30:52.221914,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 07:39:21.284123,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 07:39:40.885368,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
5666,2020-01-14 07:44:55.359345,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
522,2020-01-14 07:45:48.262545,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 07:55:13.713885,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:07:00.184794,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
4661,2020-01-14 08:07:45.969344,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
522,2020-01-14 08:32:12.806552,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:32:22.329843,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:34:52.336876,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:34:54.044675,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:34:54.958145,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2020-01-14 08:34:55.656975,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
4661,2020-01-14 09:27:10.924847,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:37:11.645514,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:41:45.556660,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:44:12.066761,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:46:04.884800,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:48:44.357994,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:52:37.587224,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
4661,2020-01-14 09:55:50.016059,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
6060,2020-01-14 10:03:49.305880,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6061,2020-01-14 10:25:16.654630,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4661,2020-01-14 10:59:06.112776,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 847, 2992]"
6062,2020-01-14 11:58:10.022444,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6063,2020-01-14 12:42:13.965137,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
916,2020-01-14 13:18:25.383530,CFItemItem.CFItemItem,"[83, 2992, 98, 171, 114, 159, 1811, 278, 671, 734, 107, 3171]"
5799,2020-01-14 13:46:31.839355,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6059,2020-01-14 14:01:09.674950,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6059,2020-01-14 14:01:29.513152,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6064,2020-01-14 14:11:05.249203,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5797,2020-01-14 14:18:52.878467,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5797,2020-01-14 14:19:07.539655,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5797,2020-01-14 14:19:53.082958,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 14:47:16.823747,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 14:50:05.273021,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
3887,2020-01-14 14:52:33.644501,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 106, 98, 3275, 167, 175, 173]"
3887,2020-01-14 14:54:36.557126,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 106, 98, 3275, 167, 175, 173]"
4985,2020-01-14 14:56:00.321338,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
4985,2020-01-14 14:56:25.739807,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
4985,2020-01-14 14:56:35.077389,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
4985,2020-01-14 14:57:36.446886,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
522,2020-01-14 14:57:55.911733,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
4985,2020-01-14 14:58:29.718882,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
4985,2020-01-14 14:59:37.986092,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
4985,2020-01-14 15:01:38.161037,CFUserUser.CFUserUser,"[94, 98, 172, 106, 1401, 734, 2992, 167, 171, 91, 3165, 3171]"
6065,2020-01-14 15:03:43.370625,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
6065,2020-01-14 15:03:53.368531,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
6065,2020-01-14 15:09:17.836172,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5797,2020-01-14 15:13:42.978346,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 15:24:52.803005,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 15:24:53.252900,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6014,2020-01-14 15:32:50.158521,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6066,2020-01-14 15:33:48.471762,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4770,2020-01-14 15:35:03.973091,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5527,2020-01-14 15:36:04.865307,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 15:38:25.022301,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 15:39:22.532299,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
6067,2020-01-14 15:41:35.244448,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6067,2020-01-14 15:44:28.886871,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6068,2020-01-14 15:46:24.204953,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114]"
6069,2020-01-14 15:49:17.626875,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
916,2020-01-14 15:52:57.469743,CFItemItem.CFItemItem,"[83, 2992, 98, 171, 114, 159, 1811, 278, 671, 734, 107, 3171]"
916,2020-01-14 15:53:34.394390,CFItemItem.CFItemItem,"[83, 2992, 98, 171, 114, 159, 1811, 278, 671, 734, 107, 3171]"
737,2020-01-14 15:59:21.394270,SVD.SVD,"[3029, 3055, 2752, 1306, 2315, 87, 131, 1044, 1400, 827, 439, 3275]"
6068,2020-01-14 16:00:32.023067,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114]"
737,2020-01-14 16:00:32.734759,SVD.SVD,"[3029, 3055, 2752, 1306, 2315, 87, 131, 1044, 1400, 827, 439, 3275]"
6070,2020-01-14 16:02:37.962316,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6071,2020-01-14 16:04:30.147082,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4803,2020-01-14 16:04:38.655594,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
4803,2020-01-14 16:05:19.091987,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
4803,2020-01-14 16:06:38.283122,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
6071,2020-01-14 16:06:47.589004,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4803,2020-01-14 16:07:49.132964,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
737,2020-01-14 16:08:08.282583,SVD.SVD,"[3029, 3055, 2752, 1306, 2315, 87, 131, 1044, 1400, 827, 439, 3275]"
6071,2020-01-14 16:08:41.587687,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6072,2020-01-14 16:09:26.707057,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6072,2020-01-14 16:09:52.595371,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
737,2020-01-14 16:10:04.494580,SVD.SVD,"[3029, 3055, 2752, 1306, 2315, 87, 131, 1044, 1400, 827, 439, 3275]"
6071,2020-01-14 16:10:41.026446,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6072,2020-01-14 16:11:54.520245,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5824,2020-01-14 16:12:13.952164,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5824,2020-01-14 16:12:15.807396,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4803,2020-01-14 16:12:44.267247,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
4770,2020-01-14 16:13:22.850703,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4803,2020-01-14 16:13:58.004332,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
4803,2020-01-14 16:14:33.651535,CFUserUser.CFUserUser,"[97, 115, 106, 98, 173, 2992, 114, 153, 172, 1025, 3275, 847]"
6072,2020-01-14 16:17:47.770773,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5583,2020-01-14 16:18:43.554563,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6072,2020-01-14 16:18:51.333211,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6072,2020-01-14 16:19:10.721363,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
6071,2020-01-14 16:19:54.228317,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
737,2020-01-14 16:19:58.926682,SVD.SVD,"[3029, 3055, 2752, 1306, 2315, 87, 131, 1044, 1400, 827, 439, 3275]"
5583,2020-01-14 16:23:03.828298,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2020-01-14 16:32:43.601431,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2020-01-14 16:32:47.583764,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5311,2020-01-14 16:35:00.009227,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 114, 734, 1025, 171]"
6073,2020-01-14 16:35:22.268326,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
